,year,rGDP_USD,imports_GDP,govdebt_GDP,M2,infl,unemp,cbrate,ltrate,Δ_govdebt_GDP,Δ_M2,Country,Year,Consumer_Confidence,inflation_bin,kmeans_cluster,infl_lagged
364,2003,0.18100562196467332,0.04377609074011381,0.6128385447300537,0.6459209322197733,0.06638074302927698,0.2817006742378348,0.02152443547609848,0.07207045215882862,0.4355618051320679,0.39345522327067717,Japan,2003,0.481090883149687,Disinflation,0.0,0.06478187305084473
365,2004,0.18504838687787706,0.05837958455340227,0.6501128125643685,0.6499379032883968,0.08139534124833153,0.2543404575919647,0.02152443547609848,0.09536378141303346,0.47755478472817414,0.3952665208692655,Japan,2004,0.5252116394241586,Disinflation,0.0,0.09701289508875513
366,2005,0.18845731887639242,0.08041858784836363,0.6702083415110586,0.6513535521793331,0.06478187305084473,0.23778460137175952,0.02152443547609848,0.08879976530415652,0.4186814403808726,0.3862728772372181,Japan,2005,0.5330063063659819,Disinflation,0.0,0.0855497807202407
367,2006,0.19109745891405955,0.1083257769116344,0.6684291062669907,0.6467069116575712,0.09701289508875513,0.22122871827512944,0.025322865265998216,0.1071591751073151,0.3524024507901189,0.365547453577569,Japan,2006,0.5389871199942992,Target,0.0,0.16547804527916588
368,2007,0.19399153163897004,0.12509137217781424,0.6637368205896936,0.6510714200395468,0.0855497807202407,0.2059628981970854,0.03165358158249777,0.10358962038213845,0.3437778540347671,0.3964457688358568,Japan,2007,0.51785818004508,Target,0.0,0.0
369,2008,0.19156846639468955,0.14469844735604176,0.6948347617568364,0.6566534862315676,0.16547804527916588,0.21402583103406445,0.02152443547609848,0.0941580619773696,0.4502073831236782,0.4005072851206737,Japan,2008,0.445843301192637,Target,0.0,0.03831981655017809
370,2009,0.18043858829465356,0.07405559096484575,0.76551766588046,0.669815449371799,0.0,0.2727239322046271,0.02152443547609848,0.08780028998110706,0.5588372215794319,0.42603659553505135,Japan,2009,0.4635406267649528,Disinflation,0.0,0.06570926366839312
371,2010,0.1879936374709611,0.09714775204533908,0.7933561885329438,0.6827612841288504,0.03831981655017809,0.2718101498848234,0.020258292238121436,0.07897555587961824,0.4297299828218621,0.4244418321884861,Japan,2010,0.49859211647189405,Disinflation,0.0,0.07876923436682823
372,2011,0.1880393230579143,0.12355676181406842,0.8456440306244826,0.7005208438870535,0.06570926366839312,0.24627755163141055,0.020258292238121436,0.07679019356695799,0.48838550959143345,0.43931810461617343,Japan,2011,0.47687489977234865,Disinflation,0.0,0.10289143057047591
373,2012,0.1906783482580512,0.13267727066281065,0.872927553438339,0.7161386735261149,0.07876923436682823,0.2324092948961569,0.020258292238121436,0.06409051410345351,0.42173170575490815,0.43104576182140486,Japan,2012,0.49040526502985327,Disinflation,0.0,0.2491502997881588
374,2013,0.19458034786922335,0.16336138533314654,0.8861461466584992,0.7403910236197904,0.10289143057047591,0.2153696469023951,0.020258292238121436,0.0571457483462015,0.38774425910501004,0.45679881662239497,Japan,2013,0.5118773664167627,Target,0.0,0.12971955681761527
375,2014,0.1951682995315961,0.1894495032422116,0.9012227828166725,0.7607999917266062,0.2491502997881588,0.19252468576092865,0.026589008782526777,0.049086486693842246,0.39147227417388153,0.4427763377626331,Japan,2014,0.4863363508400964,Target,0.0,0.07485005082016274
376,2015,0.1982754427354989,0.16043477523851135,0.8815286928624159,0.7800212114587968,0.12971955681761527,0.18134409838933124,0.026589008782526777,0.04097963002659937,0.31419050935864484,0.4376558717647849,Japan,2015,0.49819993197167656,Target,0.0,0.11025169976675077
377,2016,0.1997996986607625,0.12114301336046256,0.8978374373225277,0.8047863476905563,0.07485005082016274,0.16699208750751585,0.01645986242289884,0.021168601968185846,0.3944244826523464,0.4520890894491951,Japan,2016,0.5002098775352913,Disinflation,0.0,0.1412532663509004
378,2017,0.20321273963188927,0.1438065677185435,0.8935073048841393,0.8283875192471691,0.11025169976675077,0.1513500028565444,0.01645986242289884,0.026780735008441286,0.34805786247017834,0.44669560936434277,Japan,2017,0.5126127123546707,Target,0.0,0.11079664975293146
379,2018,0.20454549377160253,0.1648016106739595,0.897676003579836,0.8463191516767666,0.1412532663509004,0.1307089193051776,0.01645986242289884,0.027415322451680605,0.36692501307041514,0.4296032832060058,Japan,2018,0.5115832280415996,Target,0.0,0.08092317313319143
380,2019,0.20370706769350883,0.15702331194990754,0.9134139630438421,0.8634189133021228,0.11079664975293146,0.1266774501990456,0.01645986242289884,0.019066530503225355,0.3925109042539578,0.4263948154727064,Japan,2019,0.4839342207762641,Target,0.0,0.06778483659456676
381,2020,0.1950524929391699,0.1289629947375428,1.0000000000000002,0.9297006518724613,0.08092317313319143,0.15043620978617073,0.01645986242289884,0.02406390728029248,0.5462090845175758,0.5522837656369206,Japan,2020,0.4378525420007049,Disinflation,0.0,0.2337937231204475
382,2021,0.20043904660845757,0.1698382669729761,0.981416067180928,0.9603924785054629,0.06778483659456676,0.1513500028565444,0.01645986242289884,0.02773261622089433,0.3206228775581676,0.45490094564466277,Japan,2021,0.4687860944553621,Disinflation,0.0,0.2797995971661518
387,2001,0.03878842105886308,0.23516581745351717,0.1298127219511481,0.0007947381149750111,0.4674801275428595,0.14871611321905767,0.2225879856881243,0.5554708328351822,0.29757676952314194,0.58904589565143,Mexico,2001,0.5174463863198515,High,0.5,0.3572287178102791
388,2002,0.03868736308440829,0.23744966812472534,0.13985460930725738,0.0008356883031232634,0.3865251359657787,0.16000421166542936,0.22790578739398396,0.5062115963505635,0.496177862154456,0.4943051994833487,Mexico,2002,0.4953663989576049,High,0.5,0.3657972233424296
389,2003,0.03919255512400102,0.26165223786358477,0.14877852961485616,0.0009149522952404798,0.3572287178102791,0.1826879250082319,0.17396808184512122,0.4517957144782663,0.4728777617586457,0.5893718247719413,Mexico,2003,0.49107688098647573,Target,0.5,0.32339112142069226
390,2004,0.04072990197208388,0.2888060829227439,0.13607560717886744,0.001035974812020311,0.3657972233424296,0.21058564327512333,0.24056722002698305,0.4782897254317543,0.2024481709695777,0.6717951499600461,Mexico,2004,0.4903611442735788,Target,0.5,0.30167754674251845
391,2005,0.04167358236410332,0.290790607664581,0.1279468494175678,0.0011405120401009824,0.32339112142069226,0.18688063653774284,0.22841225736073656,0.47253877297936553,0.2500963028222116,0.6032963422373869,Mexico,2005,0.5014599656297347,Target,0.5,0.32210677261031617
392,2006,0.04386461579066294,0.3030126933105495,0.12375846848062605,0.0012176918408938315,0.30167754674251845,0.18956828977554413,0.19675866311680612,0.42355657201667085,0.2991254096542917,0.5303836159859864,Mexico,2006,0.5170689087383922,Target,1.0,0.3922318337702879
393,2007,0.044857626605805855,0.31090578075206315,0.12278222537842445,0.001342549466744083,0.32210677261031617,0.19402977630434817,0.21068624407767822,0.39523811404908205,0.3436018665125852,0.6072867702024694,Mexico,2007,0.5069652555515383,Target,0.5,0.4026693158634026
394,2008,0.045317813336856694,0.3233568842379574,0.14276364062682415,0.0014631522895191184,0.3922318337702879,0.20891931030832486,0.22790578739398396,0.4199473571587944,0.6471518503122178,0.5794907387510493,Mexico,2008,0.47902210991103955,High,0.5,0.3336036847394204
395,2009,0.04221783239529094,0.3051808226059666,0.1469441486672679,0.0015578546735385069,0.4026693158634026,0.28643091426479195,0.13294504264649065,0.30163645522464777,0.4106463489440934,0.5242450603914529,Mexico,2009,0.45515768307280313,High,1.0,0.28823064829951517
396,2010,0.044511767601069646,0.33642418790777595,0.14099223497832344,0.0016838062098953907,0.3336036847394204,0.28336699645406327,0.13294504264649065,0.2557082034650001,0.284116477533458,0.5599181596499939,Mexico,2010,0.46904101438050355,Target,1.0,0.42639554603425384
397,2011,0.04617996042737939,0.35742330586266186,0.1449759245427652,0.0018880431798029675,0.28823064829951517,0.27885177320136956,0.13294504264649065,0.24599104736637303,0.4087171630147136,0.64937270131901,Mexico,2011,0.4800319849990997,Target,1.0,0.5600333010089544
412,1973,0.010273783348706,0.48262885550801743,0.14471217463718533,3.4809773672376478e-06,0.5676582569634208,0.17447470457865186,0.24689793634348262,0.40110803262135153,0.21127503649166215,0.8697553281044432,Netherlands,1973,0.2644089467795044,High,0.5,0.7005820434795251
413,1974,0.010836829085617613,0.5525476390180544,0.1329028298901691,6.726331249892897e-06,0.6626741656706909,0.21139451615808047,0.2215750710774844,0.4918936982795318,0.20973922845528717,0.8278149939897195,Netherlands,1974,0.21244450050068234,High,0.5,0.6166093704869487
414,1975,0.010823523385935358,0.5141412999121467,0.13565834760092113,7.835466965571795e-06,0.7005820434795251,0.3001836238742346,0.15826790791248885,0.4425148864710259,0.3948779058877591,0.5084980745592783,Netherlands,1975,0.1864622773612713,High,1.0,0.46939148300066136
415,1976,0.011578437667192954,0.5321166104258866,0.132115555986161,1.297370939749772e-05,0.6166093704869487,0.32142286913755963,0.19625220581148617,0.45040757175852075,0.3106453653191469,0.9383159048436285,Netherlands,1976,0.2261709580082957,High,0.5,0.3308966002509407
416,1977,0.011937803497402574,0.5251317026197508,0.13172189935191572,1.3412270615027668e-05,0.46939148300066136,0.30943131789714995,0.14560647527948975,0.40987325986586853,0.3523015176284639,0.4194443391408442,Netherlands,1977,0.24725087489498768,High,1.0,0.33618118632016725
417,1978,0.012331857611124306,0.5086050831147365,0.14471217463718533,1.4379936217261038e-05,0.3308966002509407,0.3017432681848599,0.19625220581148617,0.3925014411482277,0.5345520934550217,0.46390400537496945,Netherlands,1978,0.2428387992675405,Target,1.0,0.4763036633301757
418,1979,0.01263067365733479,0.5672589610479496,0.14943591647244006,1.64086370231959e-05,0.33618118632016725,0.2863262359651993,0.28488223424247994,0.44195959225975845,0.4168119179290646,0.5481624942060834,Netherlands,1979,0.203620349245788,Target,0.5,0.48995586236986116
419,1980,0.012909146876350752,0.6060136265169949,0.15438403192143985,1.752342997213214e-05,0.4763036633301757,0.18021529391997904,0.24689793634348262,0.5101777524027387,0.41786401432349757,0.4666635357519302,Netherlands,1980,0.10459376294086295,High,1.0,0.24787210285079128
420,1981,0.012822653230398065,0.614166093414203,0.1674530401081378,1.9119229911414394e-05,0.48995586236986116,0.24627755163141055,0.2722208016094808,0.5741521212864257,0.5121009074269838,0.4989414164618777,Netherlands,1981,0.06929715792128568,High,0.5,0.28182800775092404
422,1983,0.012898507686026524,0.6176744814261136,0.21282061011437337,5.2080657095026255e-05,0.24787210285079128,0.44360423616751127,0.15826790791248885,0.43414624627528864,0.5878559971378825,0.4938411664628861,Netherlands,1983,0.08106269292781143,Target,1.0,0.21867171688615392
423,1984,0.013423075601894693,0.6449865196865247,0.22666115822142816,5.5837856841572637e-05,0.28182800775092404,0.43478879568581735,0.15826790791248885,0.42070090919890435,0.4796416342913596,0.5105132710528273,Netherlands,1984,0.1256736798275549,Target,1.0,0.08696089747204885
424,1985,0.013883898927927085,0.6796483360401133,0.24703228971937588,6.203317260570032e-05,0.21867171688615392,0.393775365955382,0.15826790791248885,0.3730672003420681,0.5270075080922725,0.5826124552464915,Netherlands,1985,0.2235237126318274,Target,1.0,0.040061995500243974
425,1986,0.01444060829234544,0.5624033122077804,0.25433831798728873,6.729562787730748e-05,0.08696089747204885,0.350396810836183,0.14560647527948975,0.3249972062285018,0.4137033154633023,0.538151805110696,Netherlands,1986,0.26568354640521136,Target,1.0,0.1265966977496509
426,1987,0.01478039348020264,0.5606517798652112,0.2635614280440531,7.054267899229234e-05,0.040061995500243974,0.34056003395763135,0.1266143263299911,0.3290427063431083,0.42650716384111864,0.471767369307608,Netherlands,1987,0.24543702158148162,Disinflation,1.0,0.1474393851895619
427,1988,0.015638070299746964,0.5895185308635136,0.2730207131864131,7.778799670293109e-05,0.1265966977496509,0.3357222936064698,0.15193719159598928,0.32967729226333753,0.4259494366298153,0.5751474482228259,Netherlands,1988,0.25847715621371437,Target,1.0,0.23050890146354877
428,1989,0.016514621091160257,0.6287870480262764,0.2731978454847218,8.907996023642942e-05,0.1474393851895619,0.3049218892016587,0.21524435476098483,0.36787151354450887,0.3588855440615772,0.6591706310980541,Netherlands,1989,0.29068530829407857,Target,1.0,0.27314335534077094
429,1990,0.017368648069141318,0.6090057953178903,0.2782364953070005,9.651994214005194e-05,0.23050890146354877,0.2747127983957483,0.2215750710774844,0.448900424843644,0.39282225558843054,0.5441216794682765,Netherlands,1990,0.2627421626535799,Target,1.0,0.27468020947418237
430,1991,0.017890635022368068,0.614443222075335,0.27742561058639487,0.0001025118269637476,0.27314335534077094,0.2578881456751101,0.2532286526599822,0.44025413992197626,0.3520841849141372,0.5035292572276296,Netherlands,1991,0.21112087781244818,Target,1.0,0.23838647778591962
431,1992,0.018237231640017126,0.5948339515628861,0.28048026687248534,0.00010957266886357224,0.27468020947418237,0.26143583375825546,0.22790578739398396,0.4099526039282997,0.37866619686315905,0.5178295326703313,Netherlands,1992,0.21391519237649803,Target,1.0,0.2515459820355378
432,1993,0.018517411243007934,0.5621527284375614,0.2847119684224074,0.00011889167151916834,0.23838647778591962,0.2971815003395723,0.15826790791248885,0.326976314909735,0.3864660949727435,0.5510576707214728,Netherlands,1993,0.2000416656813031,Target,1.0,0.19836552242353472
433,1994,0.019192620101282636,0.5890153975662891,0.2722413043060065,0.00011915763568161936,0.2515459820355378,0.3328196182191201,0.13294504264649065,0.3509716518338183,0.27391400974416624,0.38592352154579523,Netherlands,1994,0.24210345332963265,Target,1.0,0.2099040444653506
434,1995,0.019916661573595874,0.6229497834687332,0.2704029711643763,0.00012496985206454541,0.19836552242353472,0.4155990068258456,0.08863002843099375,0.3527048848261751,0.3447727223385885,0.4795333994703241,Netherlands,1995,0.25578088777471886,Target,1.0,0.20962932337256288
435,1996,0.0207310249074299,0.6321567856160828,0.26338035929749537,0.00013301192744885623,0.2099040444653506,0.3815197108383221,0.0696378794814951,0.31702122657134657,0.3081479314877836,0.5114416596570616,Netherlands,1996,0.24676064426971578,Target,1.0,0.20053980990252224
436,1997,0.021777845972424895,0.6703627323184818,0.2415330597061706,0.00014383449587947154,0.20962932337256288,0.32787435604261445,0.08863002843099375,0.2897617269867475,0.19979703444428787,0.5467372348978952,Netherlands,1997,0.2849986330409245,Target,1.0,0.21253129386956046
437,1998,0.022973972905004497,0.6589078514142584,0.2296607357236185,0.0001721494003873576,0.20053980990252224,0.2649297689916562,0.08863002843099375,0.24476154517742688,0.26462158113088496,0.7840259725373904,Netherlands,1998,0.2828906413522553,Target,1.0,0.22484394072660668
438,1999,0.02432928544086521,0.6775750652710887,0.21360397118882196,0.00018683276707721704,0.21253129386956046,0.22241127021894125,0.06330716316499554,0.24461082905811732,0.22578016111754481,0.5582231349917933,Netherlands,1999,0.2733801672219803,Target,1.0,0.33354998300545086
439,2000,0.02552381110272282,0.752076530051171,0.18822961396638832,0.0002074377412006658,0.22484394072660668,0.1966636659418349,0.10129146106399287,0.28148828919523394,0.13475306929564596,0.6112662562189229,Netherlands,2000,0.30132331286247893,Target,1.0,0.28097409023637565
440,2001,0.02620939068024304,0.7072921423911682,0.17743981718876103,0.00023149703828737508,0.33354998300545086,0.16855092552539497,0.0965434238266182,0.26024546923557845,0.2511535537397278,0.6246782594660736,Netherlands,2001,0.23886793120283809,Target,1.0,0.20858500659939755
441,2002,0.02628359836157685,0.6576780481411426,0.17460163800122813,0.0002454153410285124,0.28097409023637565,0.19693242481527307,0.07280323763974486,0.2570685845677964,0.3280817190812752,0.5082825511561955,Netherlands,2002,0.22180790544337575,Target,1.0,0.1584279079864354
442,2003,0.026313201165808195,0.6493558948223466,0.17897503200587314,0.00026944346191519225,0.20858500659939755,0.31819885383915153,0.04748037237374665,0.2205599593813229,0.40388239341567744,0.5886186306390356,Netherlands,2003,0.16832374422621077,Target,1.0,0.18413033653639643
443,2004,0.026922036237818674,0.6823158823480271,0.18012053844633372,0.0002863353506151363,0.1584279079864354,0.36399627107100374,0.04431501421549688,0.21921938692754814,0.36948804680731157,0.5146785455828369,Netherlands,2004,0.19597275149154628,Target,1.0,0.1486105177386049
444,2005,0.027547966547042745,0.7154282949419071,0.17809327153454418,0.0003188926563058667,0.18413033653639643,0.37410181757356353,0.04589769329462176,0.18490010767680815,0.3368164365282951,0.623749005175716,Netherlands,2005,0.19548252086627438,Target,1.0,0.17963351112690362
445,2006,0.028661785707318893,0.7495769196369039,0.15990686881479446,0.000366869087007151,0.1486105177386049,0.32669180409880255,0.0680552004023702,0.20430659638483115,0.1688269721955099,0.7034529687711639,Netherlands,2006,0.2516139274599076,Target,1.0,0.23247143372318974
446,2007,0.029926821885231478,0.7788238078216705,0.15117189802314793,0.0003858398047250572,0.17963351112690362,0.2845495752743,0.09337806566836843,0.22839314257125215,0.25763769946442305,0.4926657030052869,Netherlands,2007,0.26480113127972194,Target,1.0,0.15395564162903197
447,2008,0.030646813539577746,0.7710496127942678,0.19687799864234973,0.00040301602036926966,0.23247143372318974,0.2563293237830858,0.09021270751011864,0.2255374987911108,0.9081265107035315,0.477348859333804,Netherlands,2008,0.18754078473686947,Target,1.0,0.15913364165439026
448,2009,0.029377904097560123,0.6700564903688836,0.2045068353489222,0.000410240792964089,0.15395564162903197,0.2913761764412977,0.026905544345123104,0.19979308957050357,0.4299008549165033,0.4201060896485671,Netherlands,2009,0.20283598024535296,Target,1.0,0.2236658691554497
449,2010,0.02981647026109608,0.7746074173490456,0.2147691480611828,0.00042483748981786667,0.15913364165439026,0.3268530518974665,0.025322865265998216,0.16663191665479987,0.45149618172303646,0.45823998951147116,Netherlands,2010,0.22288641281897392,Target,1.0,0.23059804307224202
450,2011,0.030416002582711432,0.8576508414932733,0.22370488952287332,0.000440766657460902,0.2236658691554497,0.32513298220677833,0.03007090250337288,0.16656053031970267,0.4357477318919499,0.46245554780661924,Netherlands,2011,0.18999193786322902,Target,1.0,0.23370645250462793
451,2012,0.03008035685485934,0.9040789461929692,0.2415094528260213,0.0004527489181802119,0.23059804307224202,0.36668392430880503,0.02215750710774844,0.11628533668801673,0.5074872448479735,0.44023680452216557,Netherlands,2012,0.13856674527220603,Target,1.0,0.1410134983113896
452,2013,0.030069495607100524,0.9107229602054232,0.24729997213675645,0.00044956271053720446,0.23370645250462793,0.4409166366825597,0.03798429789899732,0.11763383355328136,0.403024540800712,0.3661889965436897,Netherlands,2013,0.1560189555318859,Target,1.0,0.1182591799114898
453,2014,0.03061756930349898,0.9114826893319437,0.24731964256865677,0.00045060461914218794,0.1410134983113896,0.44811950779776977,0.015826790791248883,0.09355520225953766,0.35779902453541107,0.38644168123079875,Netherlands,2014,0.23396562495011902,Target,1.0,0.101088415893548
454,2015,0.031350247808939295,0.9975790342057838,0.23406562131425554,0.0005000743898248818,0.1182591799114898,0.4238769618123731,0.013294504517877715,0.05717747550048013,0.2560681042043449,0.6190784111374145,Netherlands,2015,0.24901570514596655,Target,1.0,0.16056869318849726
455,2016,0.03220560986174227,0.9074995782303805,0.22258693428370754,0.0005118714639160169,0.101088415893548,0.37646694833761213,0.008863002589870722,0.03817554727461166,0.2650316156982461,0.4326308055311651,Netherlands,2016,0.24627041364444388,Target,1.0,0.18484921559441198
456,2017,0.033211121873402756,0.9707838177971544,0.2033101511447763,0.000518066174861864,0.16056869318849726,0.31561872242669436,0.008863002589870722,0.04916977582815574,0.19466266693685472,0.4077087959639253,Netherlands,2017,0.2770078738489924,Target,1.0,0.24376430469418064
457,2018,0.03405050352652238,0.9999999999999998,0.18587955436173212,0.0005151206474830837,0.18484921559441198,0.26229589010473947,0.008863002589870722,0.05177951774268594,0.1973814807622495,0.369073249532583,Netherlands,2018,0.26352653165401496,Target,1.0,0.15896171617977845
466,1989,5.172331949906961e-05,0.2700190296448836,0.19957445782002195,0.0,0.42801690970662265,0.3936678441300378,0.3608508300404746,0.6349138433233907,0.37084077106186464,0.5908855200036089,New Zealand,1989,0.8648434166125354,High,0.5,0.2394895522123086
467,1990,5.257118756849064e-05,0.27315205855069435,0.20109786722883527,1.298709458721834e-06,0.4511745518036571,0.4286072018393303,0.30387438319197857,0.6166298225160278,0.3718968695670882,0.6090194239729878,New Zealand,1990,0.8127809242086588,High,0.5,0.14334558012204857
468,1991,0.0,0.2678134505303946,0.21125784409596648,1.5253386095957473e-06,0.2394895522123086,0.5710522590378768,0.20131677380011276,0.5054976854055281,0.45201208245436675,0.4174565848782789,New Zealand,1991,0.7505706578616539,Target,0.5,0.15991539576095018
469,1992,2.7663669482330504e-05,0.30466296765572765,0.21391101021579612,2.0857844281887455e-06,0.14334558012204857,0.5737399015251082,0.23297035538261054,0.4241911579369002,0.38119385320322435,0.4691102325411205,New Zealand,1992,0.881756373184416,Target,0.5,0.18759642652228914
470,1993,0.00023420365774045552,0.2890064466290733,0.1977873142514217,2.9994796635031726e-06,0.15991539576095018,0.5267061687491295,0.14054190729086316,0.3543468609621311,0.21620163726844735,0.5189599044275583,New Zealand,1993,0.9589676966647414,Target,1.0,0.3092760665970286
471,1994,0.0004664290021558345,0.30457750745557743,0.1754833984725571,4.43118554450254e-06,0.18759642652228914,0.44876454736999033,0.2291719357218569,0.38750405977357416,0.14730218847527898,0.584391951004771,New Zealand,1994,1.0,Target,0.5,0.22031415193457576
472,1995,0.0006812716632891127,0.29718023553055,0.1540887943663162,6.040234121749299e-06,0.3092760665970286,0.3466341006034892,0.24689793634348262,0.3945638584773403,0.13250698031691413,0.590469970854322,New Zealand,1995,0.9824987666777929,Target,0.5,0.1537958382506437
473,1996,0.0008689811810937333,0.28636723878578296,0.12958441188915404,8.687649064132161e-06,0.22031415193457576,0.33991499438541084,0.2190427870831711,0.4000371662037986,0.067550109565509,0.6958420525769246,New Zealand,1996,0.967350640356891,Target,0.5,0.1585250058560866
474,1997,0.000986383128777457,0.28865149121750233,0.11929454403915041,1.0104697142925695e-05,0.1537958382506437,0.36947907249552564,0.2304380840497299,0.36660234170405026,0.21547673922456645,0.5288877137101522,New Zealand,1997,0.9089641728870068,Target,0.5,0.0749955892402627
475,1998,0.0010064506593573663,0.30805375462659873,0.1186371571815665,1.0170230762435552e-05,0.1585250058560866,0.4151689894031736,0.11648517769130526,0.32356937481961856,0.34788002025396736,0.38782094904233116,New Zealand,1998,0.8488128751661439,Target,1.0,0.24026652287430475
476,1999,0.0012275466034602214,0.339218661840023,0.1088747576511366,1.1803420318413094e-05,0.0749955892402627,0.3788858319514053,0.14560647527948975,0.329518632694913,0.21188422780876487,0.5403628783529038,New Zealand,1999,0.9392604255288106,Disinflation,1.0,0.24090724408114433
477,2000,0.0014447915802086467,0.37251871094118394,0.10111601815234694,1.2172656266985613e-05,0.24026652287430475,0.33050826180595605,0.18359077317848707,0.35046002517535557,0.23282193714785027,0.41496321105600564,New Zealand,2000,0.9004341600072758,Target,1.0,0.24401233537730121
478,2001,0.0015801769948443336,0.35861944734438206,0.09377454216795186,1.4430777740745023e-05,0.24090724408114433,0.2942250774777629,0.1392757589629902,0.3286064210863783,0.23178149765724784,0.5834882178838172,New Zealand,2001,0.9508788913477548,Target,1.0,0.18809299045295916
479,2002,0.0018391469275814056,0.3300103683196019,0.08683064745670632,1.4494695809569358e-05,0.24401233537730121,0.2848183448983081,0.1645986242289884,0.3349919642184027,0.2307133231754408,0.3866685935064294,New Zealand,2002,0.9613208036660466,Target,1.0,0.22058865504761122
480,2003,0.002094407409075027,0.3051316499891239,0.08022528729487524,1.7078209518275906e-05,0.18809299045295916,0.2552542667881933,0.14560647527948975,0.30354021774474205,0.22883247704714985,0.592866131485236,New Zealand,2003,0.9610266652908834,Target,1.0,0.2658057088097861
481,2004,0.0023858814538364054,0.32207872621761074,0.07151392338337803,1.8128657284447403e-05,0.22058865504761122,0.21628345609862373,0.18359077317848707,0.31301937497191956,0.1762289460811303,0.4599376652220425,New Zealand,2004,0.9917641254954319,Target,1.0,0.28568965227228094
482,2005,0.002588923855485397,0.328929259481368,0.06472355802674021,2.1053688805804308e-05,0.2658057088097861,0.2041890595307977,0.20258292212798573,0.30393682859055327,0.20232917014076446,0.5925987042197145,New Zealand,2005,0.9569087280385993,Target,1.0,0.22578944001207513
483,2006,0.0027721817587764413,0.33267530318419336,0.05535873976945984,2.4856873447394084e-05,0.28568965227228094,0.20822052326164472,0.20258292212798573,0.2994550479786231,0.125660816243009,0.6322037234960967,New Zealand,2006,0.9120526258262198,Target,1.0,0.32162832521905727
484,2007,0.003006951071428665,0.3205850954259987,0.04711976145718803,2.9041484555291875e-05,0.22578944001207513,0.19478231082548797,0.22790578739398396,0.3224985084020655,0.12716326986251406,0.6294131202464867,New Zealand,2007,0.9207297078935326,Target,1.0,0.21001677632723423
485,2008,0.0029821493491489458,0.36618455472292827,0.05772848555180935,3.336213051792208e-05,0.32162832521905727,0.21628345609862373,0.14560647527948975,0.3137332763981423,0.692515842133925,0.6118059742509117,New Zealand,2008,0.820281452775319,Target,1.0,0.22130212699677176
486,2009,0.002905235570348901,0.2812666021253711,0.07871762367905794,3.3070598753826915e-05,0.21001677632723423,0.31707004936979927,0.0822993121144942,0.28402663763555747,0.9262171851856588,0.3673383969385156,New Zealand,2009,0.9010224367576021,Target,1.0,0.32580355783403064
487,2010,0.0030222138797711363,0.30373900457169883,0.09975006667349381,3.689669291424631e-05,0.22130212699677176,0.3331958881673325,0.0949607447474933,0.2910071160739238,0.8025550868296594,0.5674774473511331,New Zealand,2010,0.9263183370216324,Target,1.0,0.14609211894568958
488,2011,0.003146682077253625,0.31617601774252474,0.11960551557792534,4.445534827032883e-05,0.32580355783403064,0.32513298220677833,0.0822993121144942,0.2596743595171754,0.7020424178527042,0.7206270547574681,New Zealand,2011,0.8774913667445505,Target,1.0,0.1506033310188324
489,2012,0.003324498663325682,0.3063947706874831,0.12356951896467377,5.157243515262656e-05,0.14609211894568958,0.3466341006034892,0.0822993121144942,0.19970582585598876,0.41641612966914304,0.6585735853646151,New Zealand,2012,0.8661670393007694,Target,1.0,0.15624031163257304
490,2013,0.0034925287960252066,0.2926204689582281,0.11903079413357054,6.161042333330129e-05,0.1506033310188324,0.31303856951309733,0.0822993121144942,0.21914006666214841,0.2922563991495558,0.7290328874365045,New Zealand,2013,0.9358778342144345,Target,1.0,0.09963738704909875
491,2014,0.003771954859852724,0.2921259161176339,0.11746014340932087,6.926953651169063e-05,0.15624031163257304,0.2915374511163865,0.10762217738049241,0.2291744943035618,0.3342644320413883,0.6108268761833241,New Zealand,2014,0.9527907907863153,Target,1.0,0.1941739049971822
492,2015,0.0040517699792265065,0.28878381391155633,0.1175192019424007,8.092648605417346e-05,0.09963738704909875,0.2915374511163865,0.0822993121144942,0.18725205396938294,0.35853778474787457,0.6979448178207928,New Zealand,2015,0.9129350409517094,Target,1.0,0.17879422247573
494,2017,0.004644045391073634,0.2840083880363032,0.10545398805919914,0.00016974252292220577,0.1941739049971822,0.2552542667881933,0.06330716316499554,0.16666761696145796,0.22127484040883424,0.5439441192900722,New Zealand,2017,0.9096995188249148,Target,1.0,0.18000522109946637
500,1986,0.0010955953434533764,0.30441617191318493,0.1823321925305549,2.6091012631186957e-06,0.828575878818371,0.4623639807283861,0.4241579932054701,0.7742042463042259,0.35373308163356093,0.763687397462824,Portugal,1986,0.2587082649370568,High,0.5,0.6935673945014632
501,1987,0.0014787686428800418,0.36485398130447055,0.20580998473241072,4.4628537049684296e-06,0.665303001483098,0.382971032406142,0.38617369530647283,0.7438249558898224,0.5962259507864406,0.6509247810495062,Portugal,1987,0.2741645362224153,High,0.5,0.8500686823924446
502,1988,0.0017673518456701696,0.41256908275575793,0.20351554320506465,6.666046455419998e-06,0.6935673945014632,0.3799071145954133,0.3608508300404746,0.6976587147775378,0.3367884746526833,0.6671320600546404,Portugal,1988,0.24911375127102092,High,0.5,0.907244892513397
503,1989,0.002145862849041831,0.4102875996018473,0.19799354871163535,8.595272736396967e-06,0.8500686823924446,0.27186389735928307,0.38617369530647283,0.7355340701148122,0.30692318710572275,0.6031433896689945,Portugal,1989,0.24107396901656167,High,0.5,0.7993996522762772
